date,Region,Municipality,cases,deaths
23/09/2020,Costal,Bar,7,0
23/09/2020,Costal,Budva,0,0
23/09/2020,Costal,Herceg Novi,8,0
23/09/2020,Costal,Kotor,14,0
23/09/2020,Costal,Tivat,0,0
23/09/2020,Costal,Ulcinj,3,1
23/09/2020,Northern,Andrijevica,2,0
23/09/2020,Northern,Berane,22,2
23/09/2020,Northern,Bijelo Polje,15,1
23/09/2020,Northern,Gusinje,0,0
23/09/2020,Northern,Kolasin,1,1
23/09/2020,Northern,Mojkovac,0,0
23/09/2020,Northern,Petnjica,2,0
23/09/2020,Northern,Plav,0,0
23/09/2020,Northern,Pluzine,0,0
23/09/2020,Northern,Pljevlja,17,0
23/09/2020,Northern,Rozaje,10,0
23/09/2020,Northern,Savnik,0,0
23/09/2020,Northern,Zabljak,0,0
24/09/2020,Central,Podgorica,89,1
24/09/2020,Central,Cetinje,7,0
24/09/2020,Central,Danilovgrad,0,0
24/09/2020,Central,Niksic,85,0
24/09/2020,Central,Tuzi,1,0
24/09/2020,Costal,Bar,4,0
24/09/2020,Costal,Budva,9,0
24/09/2020,Costal,Herceg Novi,0,0
24/09/2020,Costal,Kotor,13,0
24/09/2020,Costal,Tivat,2,0
24/09/2020,Costal,Ulcinj,1,0
24/09/2020,Northern,Andrijevica,4,1
24/09/2020,Northern,Berane,18,1
24/09/2020,Northern,Bijelo Polje,5,0
24/09/2020,Northern,Gusinje,0,0
24/09/2020,Northern,Kolasin,0,0
24/09/2020,Northern,Mojkovac,2,0
24/09/2020,Northern,Petnjica,0,0
24/09/2020,Northern,Plav,0,0
24/09/2020,Northern,Pluzine,0,0
24/09/2020,Northern,Pljevlja,18,0
24/09/2020,Northern,Rozaje,31,0
24/09/2020,Northern,Savnik,0,0
24/09/2020,Northern,Zabljak,0,0
25/09/2020,Central,Podgorica,79,0
25/09/2020,Central,Cetinje,4,0
25/09/2020,Central,Danilovgrad,0,0
25/09/2020,Central,Niksic,65,0
25/09/2020,Central,Tuzi,0,0
25/09/2020,Costal,Bar,11,0
25/09/2020,Costal,Budva,13,0
25/09/2020,Costal,Herceg Novi,1,0
25/09/2020,Costal,Kotor,10,0
25/09/2020,Costal,Tivat,0,0
25/09/2020,Costal,Ulcinj,3,1
25/09/2020,Northern,Andrijevica,2,0
25/09/2020,Northern,Berane,22,0
25/09/2020,Northern,Bijelo Polje,15,0
25/09/2020,Northern,Gusinje,0,0
25/09/2020,Northern,Kolasin,0,0
25/09/2020,Northern,Mojkovac,1,0
25/09/2020,Northern,Petnjica,0,0
25/09/2020,Northern,Plav,0,0
25/09/2020,Northern,Pluzine,0,0
25/09/2020,Northern,Pljevlja,5,0
25/09/2020,Northern,Rozaje,8,0
25/09/2020,Northern,Savnik,0,0
25/09/2020,Northern,Zabljak,0,0
26/09/2020,Central,Podgorica,72,1
26/09/2020,Central,Cetinje,8,0
26/09/2020,Central,Danilovgrad,1,0
26/09/2020,Central,Niksic,85,0
26/09/2020,Central,Tuzi,0,0
26/09/2020,Costal,Bar,6,0
26/09/2020,Costal,Budva,3,0
26/09/2020,Costal,Herceg Novi,2,0
26/09/2020,Costal,Kotor,6,0
26/09/2020,Costal,Tivat,0,0
26/09/2020,Costal,Ulcinj,3,0
26/09/2020,Northern,Andrijevica,0,0
26/09/2020,Northern,Berane,22,0
26/09/2020,Northern,Bijelo Polje,5,0
26/09/2020,Northern,Gusinje,0,0
26/09/2020,Northern,Kolasin,1,0
26/09/2020,Northern,Mojkovac,0,1
26/09/2020,Northern,Petnjica,0,0
26/09/2020,Northern,Plav,0,0
26/09/2020,Northern,Pluzine,0,0
26/09/2020,Northern,Pljevlja,17,0
26/09/2020,Northern,Rozaje,2,1
26/09/2020,Northern,Savnik,0,0
26/09/2020,Northern,Zabljak,0,0
27/09/2020,Central,Podgorica,42,0
27/09/2020,Central,Cetinje,3,0
27/09/2020,Central,Danilovgrad,0,0
27/09/2020,Central,Niksic,27,0
27/09/2020,Central,Tuzi,0,0
27/09/2020,Costal,Bar,7,0
27/09/2020,Costal,Budva,2,0
27/09/2020,Costal,Herceg Novi,2,0
27/09/2020,Costal,Kotor,9,0
27/09/2020,Costal,Tivat,1,0
27/09/2020,Costal,Ulcinj,2,0
27/09/2020,Northern,Andrijevica,0,0
27/09/2020,Northern,Berane,13,0
27/09/2020,Northern,Bijelo Polje,3,0
27/09/2020,Northern,Gusinje,0,0
27/09/2020,Northern,Kolasin,1,0
27/09/2020,Northern,Mojkovac,0,0
27/09/2020,Northern,Petnjica,1,0
27/09/2020,Northern,Plav,0,0
27/09/2020,Northern,Pluzine,0,0
27/09/2020,Northern,Pljevlja,3,0
27/09/2020,Northern,Rozaje,0,0
27/09/2020,Northern,Savnik,0,0
27/09/2020,Northern,Zabljak,0,0
28/09/2020,Central,Podgorica,14,0
28/09/2020,Central,Cetinje,1,0
28/09/2020,Central,Danilovgrad,1,1
28/09/2020,Central,Niksic,65,1
28/09/2020,Central,Tuzi,0,0
28/09/2020,Costal,Bar,0,0
28/09/2020,Costal,Budva,3,0
28/09/2020,Costal,Herceg Novi,1,0
28/09/2020,Costal,Kotor,12,0
28/09/2020,Costal,Tivat,0,0
28/09/2020,Costal,Ulcinj,0,0
28/09/2020,Northern,Andrijevica,2,1
28/09/2020,Northern,Berane,11,1
28/09/2020,Northern,Bijelo Polje,6,0
28/09/2020,Northern,Gusinje,0,0
28/09/2020,Northern,Kolasin,1,0
28/09/2020,Northern,Mojkovac,1,0
28/09/2020,Northern,Petnjica,0,0
28/09/2020,Northern,Plav,0,0
28/09/2020,Northern,Pluzine,0,0
28/09/2020,Northern,Pljevlja,1,1
28/09/2020,Northern,Rozaje,8,0
28/09/2020,Northern,Savnik,0,0
28/09/2020,Northern,Zabljak,1,0
29/09/2020,Central,Podgorica,51,0
29/09/2020,Central,Cetinje,7,0
29/09/2020,Central,Danilovgrad,0,0
29/09/2020,Central,Niksic,9,0
29/09/2020,Central,Tuzi,0,0
29/09/2020,Costal,Bar,8,0
29/09/2020,Costal,Budva,1,0
29/09/2020,Costal,Herceg Novi,0,1
29/09/2020,Costal,Kotor,11,0
29/09/2020,Costal,Tivat,0,0
29/09/2020,Costal,Ulcinj,1,0
29/09/2020,Northern,Andrijevica,0,0
29/09/2020,Northern,Berane,3,0
29/09/2020,Northern,Bijelo Polje,4,0
29/09/2020,Northern,Gusinje,0,0
29/09/2020,Northern,Kolasin,0,0
29/09/2020,Northern,Mojkovac,0,0
29/09/2020,Northern,Petnjica,0,0
29/09/2020,Northern,Plav,0,0
29/09/2020,Northern,Pluzine,0,0
29/09/2020,Northern,Pljevlja,33,0
29/09/2020,Northern,Rozaje,6,0
29/09/2020,Northern,Savnik,0,0
29/09/2020,Northern,Zabljak,0,0
30/09/2020,Central,Podgorica,66,0
30/09/2020,Central,Cetinje,3,0
30/09/2020,Central,Danilovgrad,0,0
30/09/2020,Central,Niksic,21,1
30/09/2020,Central,Tuzi,0,0
30/09/2020,Costal,Bar,8,0
30/09/2020,Costal,Budva,12,0
30/09/2020,Costal,Herceg Novi,7,0
30/09/2020,Costal,Kotor,14,1
30/09/2020,Costal,Tivat,0,0
30/09/2020,Costal,Ulcinj,0,0
30/09/2020,Northern,Andrijevica,5,0
30/09/2020,Northern,Berane,40,0
30/09/2020,Northern,Bijelo Polje,18,1
30/09/2020,Northern,Gusinje,0,0
30/09/2020,Northern,Kolasin,0,0
30/09/2020,Northern,Mojkovac,0,0
30/09/2020,Northern,Petnjica,0,0
30/09/2020,Northern,Plav,3,0
30/09/2020,Northern,Pluzine,0,0
30/09/2020,Northern,Pljevlja,0,0
30/09/2020,Northern,Rozaje,0,2
30/09/2020,Northern,Savnik,0,0
30/09/2020,Northern,Zabljak,0,0
01/10/2020,Central,Podgorica,97,1
01/10/2020,Central,Cetinje,0,0
01/10/2020,Central,Danilovgrad,1,0
01/10/2020,Central,Niksic,36,0
01/10/2020,Central,Tuzi,1,0
01/10/2020,Costal,Bar,7,0
01/10/2020,Costal,Budva,20,0
01/10/2020,Costal,Herceg Novi,2,0
01/10/2020,Costal,Kotor,6,0
01/10/2020,Costal,Tivat,3,0
01/10/2020,Costal,Ulcinj,0,0
01/10/2020,Northern,Andrijevica,4,0
01/10/2020,Northern,Berane,16,0
01/10/2020,Northern,Bijelo Polje,7,0
01/10/2020,Northern,Gusinje,0,0
01/10/2020,Northern,Kolasin,3,0
01/10/2020,Northern,Mojkovac,0,0
01/10/2020,Northern,Petnjica,1,0
01/10/2020,Northern,Plav,0,0
01/10/2020,Northern,Pluzine,0,0
01/10/2020,Northern,Pljevlja,5,0
01/10/2020,Northern,Rozaje,5,0
01/10/2020,Northern,Savnik,0,0
01/10/2020,Northern,Zabljak,1,0
02/10/2020,Central,Podgorica,51,1
02/10/2020,Central,Cetinje,8,0
02/10/2020,Central,Danilovgrad,0,0
02/10/2020,Central,Niksic,32,0
02/10/2020,Central,Tuzi,0,0
02/10/2020,Costal,Bar,0,0
02/10/2020,Costal,Budva,2,0
02/10/2020,Costal,Herceg Novi,2,0
02/10/2020,Costal,Kotor,0,0
02/10/2020,Costal,Tivat,0,0
02/10/2020,Costal,Ulcinj,0,0
02/10/2020,Northern,Andrijevica,0,0
02/10/2020,Northern,Berane,19,0
02/10/2020,Northern,Bijelo Polje,2,0
02/10/2020,Northern,Gusinje,0,0
02/10/2020,Northern,Kolasin,1,0
02/10/2020,Northern,Mojkovac,0,0
02/10/2020,Northern,Petnjica,0,0
02/10/2020,Northern,Plav,3,1
02/10/2020,Northern,Pluzine,1,0
02/10/2020,Northern,Pljevlja,9,0
02/10/2020,Northern,Rozaje,0,0
02/10/2020,Northern,Savnik,0,0
02/10/2020,Northern,Zabljak,0,0
03/10/2020,Central,Podgorica,76,0
03/10/2020,Central,Cetinje,5,0
03/10/2020,Central,Danilovgrad,0,0
03/10/2020,Central,Niksic,18,1
03/10/2020,Central,Tuzi,0,0
03/10/2020,Costal,Bar,8,0
03/10/2020,Costal,Budva,10,0
03/10/2020,Costal,Herceg Novi,10,0
03/10/2020,Costal,Kotor,20,0
03/10/2020,Costal,Tivat,1,0
03/10/2020,Costal,Ulcinj,11,0
03/10/2020,Northern,Andrijevica,1,0
03/10/2020,Northern,Berane,14,1
03/10/2020,Northern,Bijelo Polje,22,0
03/10/2020,Northern,Gusinje,0,0
03/10/2020,Northern,Kolasin,2,0
03/10/2020,Northern,Mojkovac,0,0
03/10/2020,Northern,Petnjica,1,0
03/10/2020,Northern,Plav,0,0
03/10/2020,Northern,Pluzine,0,0
03/10/2020,Northern,Pljevlja,26,0
03/10/2020,Northern,Rozaje,19,0
03/10/2020,Northern,Savnik,0,0
03/10/2020,Northern,Zabljak,0,0
04/10/2020,Central,Podgorica,72,2
04/10/2020,Central,Cetinje,8,0
04/10/2020,Central,Danilovgrad,1,0
04/10/2020,Central,Niksic,25,0
04/10/2020,Central,Tuzi,2,0
04/10/2020,Costal,Bar,8,1
04/10/2020,Costal,Budva,9,0
04/10/2020,Costal,Herceg Novi,2,0
04/10/2020,Costal,Kotor,1,1
04/10/2020,Costal,Tivat,0,0
04/10/2020,Costal,Ulcinj,7,0
04/10/2020,Northern,Andrijevica,2,0
04/10/2020,Northern,Berane,10,0
04/10/2020,Northern,Bijelo Polje,12,0
04/10/2020,Northern,Gusinje,0,0
04/10/2020,Northern,Kolasin,0,0
04/10/2020,Northern,Mojkovac,5,0
04/10/2020,Northern,Petnjica,0,0
04/10/2020,Northern,Plav,1,0
04/10/2020,Northern,Pluzine,0,0
04/10/2020,Northern,Pljevlja,6,1
04/10/2020,Northern,Rozaje,18,0
04/10/2020,Northern,Savnik,0,0
04/10/2020,Northern,Zabljak,4,0
05/10/2020,Central,Podgorica,107,0
05/10/2020,Central,Cetinje,11,0
05/10/2020,Central,Danilovgrad,0,0
05/10/2020,Central,Niksic,23,2
05/10/2020,Central,Tuzi,1,0
05/10/2020,Costal,Bar,2,0
05/10/2020,Costal,Budva,18,0
05/10/2020,Costal,Herceg Novi,0,0
05/10/2020,Costal,Kotor,0,0
05/10/2020,Costal,Tivat,0,0
05/10/2020,Costal,Ulcinj,6,0
05/10/2020,Northern,Andrijevica,1,0
05/10/2020,Northern,Berane,12,0
05/10/2020,Northern,Bijelo Polje,5,0
05/10/2020,Northern,Gusinje,0,0
05/10/2020,Northern,Kolasin,1,0
05/10/2020,Northern,Mojkovac,1,0
05/10/2020,Northern,Petnjica,0,0
05/10/2020,Northern,Plav,3,0
05/10/2020,Northern,Pluzine,0,0
05/10/2020,Northern,Pljevlja,41,0
05/10/2020,Northern,Rozaje,0,1
05/10/2020,Northern,Savnik,0,0
05/10/2020,Northern,Zabljak,0,0
06/10/2020,Central,Podgorica,96,0
06/10/2020,Central,Cetinje,4,0
06/10/2020,Central,Danilovgrad,1,0
06/10/2020,Central,Niksic,31,1
06/10/2020,Central,Tuzi,0,0
06/10/2020,Costal,Bar,8,0
06/10/2020,Costal,Budva,0,0
06/10/2020,Costal,Herceg Novi,1,0
06/10/2020,Costal,Kotor,2,0
06/10/2020,Costal,Tivat,8,0
06/10/2020,Costal,Ulcinj,1,1
06/10/2020,Northern,Andrijevica,0,0
06/10/2020,Northern,Berane,6,1
06/10/2020,Northern,Bijelo Polje,26,0
06/10/2020,Northern,Gusinje,0,0
06/10/2020,Northern,Kolasin,4,0
06/10/2020,Northern,Mojkovac,2,0
06/10/2020,Northern,Petnjica,1,0
06/10/2020,Northern,Plav,0,0
06/10/2020,Northern,Pluzine,0,0
06/10/2020,Northern,Pljevlja,30,1
06/10/2020,Northern,Rozaje,4,2
06/10/2020,Northern,Savnik,0,0
06/10/2020,Northern,Zabljak,0,0
07/10/2020,Central,Podgorica,60,0
07/10/2020,Central,Cetinje,5,0
07/10/2020,Central,Danilovgrad,0,0
07/10/2020,Central,Niksic,27,1
07/10/2020,Central,Tuzi,3,0
07/10/2020,Costal,Bar,1,1
07/10/2020,Costal,Budva,12,0
07/10/2020,Costal,Herceg Novi,0,0
07/10/2020,Costal,Kotor,17,0
07/10/2020,Costal,Tivat,0,0
07/10/2020,Costal,Ulcinj,20,0
07/10/2020,Northern,Andrijevica,4,0
07/10/2020,Northern,Berane,10,0
07/10/2020,Northern,Bijelo Polje,5,0
07/10/2020,Northern,Gusinje,0,0
07/10/2020,Northern,Kolasin,0,0
07/10/2020,Northern,Mojkovac,0,0
07/10/2020,Northern,Petnjica,0,0
07/10/2020,Northern,Plav,1,0
07/10/2020,Northern,Pluzine,0,0
07/10/2020,Northern,Pljevlja,17,0
07/10/2020,Northern,Rozaje,27,0
07/10/2020,Northern,Savnik,1,0
07/10/2020,Northern,Zabljak,0,0
08/10/2020,Central,Podgorica,77,1
08/10/2020,Central,Cetinje,20,0
08/10/2020,Central,Danilovgrad,3,0
08/10/2020,Central,Niksic,4,0
08/10/2020,Central,Tuzi,0,0
08/10/2020,Costal,Bar,18,0
08/10/2020,Costal,Budva,11,0
08/10/2020,Costal,Herceg Novi,0,0
08/10/2020,Costal,Kotor,10,0
08/10/2020,Costal,Tivat,1,0
08/10/2020,Costal,Ulcinj,0,0
08/10/2020,Northern,Andrijevica,0,0
08/10/2020,Northern,Berane,14,0
08/10/2020,Northern,Bijelo Polje,32,0
08/10/2020,Northern,Gusinje,0,0
08/10/2020,Northern,Kolasin,12,0
08/10/2020,Northern,Mojkovac,3,0
08/10/2020,Northern,Petnjica,1,0
08/10/2020,Northern,Plav,1,0
08/10/2020,Northern,Pluzine,0,0
08/10/2020,Northern,Pljevlja,0,0
08/10/2020,Northern,Rozaje,0,0
08/10/2020,Northern,Savnik,0,0
08/10/2020,Northern,Zabljak,0,0
